code,company,sector,summary
A042520,한스바이오메드,건강관리장비와서비스,"동사는 연구개발중심의 바이오기업으로서 피부 결손이나 뼈 결손 등의 치료를 위한 인체조직 이식재와 유방재건을 위한 인체이식용 실리콘 보형물을 주력으로 개발 및 제조 판매함 아시아 기업 최초로 인체 피부와 뼈, 실리콘 이식제품을 상용화 하는데 성공하여 국내 KFDA로부터 대한민국 제1호로 인체조직은행 설립허가를 받음. 치과용 뼈이식재를 오스템임플란트에 단일공급자로 공급 2003년부터 뼈 관련 제품 중 세계적으로 수요가 증가하고 있는 DBM제품에 대한 연구개발에 착수하여, 아시아 최초 미국식품의약품안전청에 인체조직이식재에 대한 승인을 획득 기존 연골이식재들의 단점 및 한계점을 극복하고자 PRC(Porcine Rip Cartilage)를 개발, 손상된 연골의 치료, 정형외과 및 성형외과 등 다양한 분야에서 연골이식재로서 적용될 전망"
A000080,하이트진로,"식품,음료,담배","동사는 하이트진로 그룹 기업집단에 속하여 있으며 국내 계열회사가 12개사, 해외 계열회사가 8개사임. 이 중 상장사는 2개사, 비상장사는 18개사임 동사의 영업부문은 맥주사업, 소주사업, 생수사업 및 기타사업부문으로 구성되어 있음 2018년 경제성장률 전망치는 3.0%를 예상하고 있어 경기 회복세는 당분간 지속될 것임. 국내 주류시장 소비의 전반적인 개선이 예상되며, 가장 비중이 높은 맥주 및 소주의 소비량도 전년대비 개선될 것으로 예상됨 효모의 독자성을 확보하기 위하여 생물 ·유전 공학기술을 이용하여 효모의 연구개발 및 효모의 보존기술 확보, 새로운 양질의 효모 개발과 함께 미래의 Yeast Bank를 계획하고 추진하고 있음"
A082920,비츠로셀,전자와 전기제품,"동사는 리튬일차전지 중 가장 시장이 큰 Li/SOCl2 전지와 Li/MnO2(OEM)전지 분야를 주 사업영역으로 하고 있음. 리튬일차전지 시장에서 프랑스 사프트, 이스라엘 타디란에 이어 세계 3위을 기록하고 있음 1987년 설립, 88년 미국 Greatbatch사로부터 기술제휴를 한 이후로 20년 이상의 기간 동안 리튬1차전지만을 연구, 개발해 왔으며 91년 이후로 양산을 시작해 현재까지 양산설비를 자체 개발해 오고 있음 그간의 축적된 기술을 통해 전극 자동 코팅 설비와 자동 조립 설비의 투자에 성공함으로써 공정자동화를 성공했으며, 일부 모델에 대해서는 연간 약 3,000만 개 수준의 생산능력을 확보하고 있음 15년 이상 한국군의 독점 공급업체로서, 성공적인 군수 부품으로 검증된 실적을 바탕으로 첨단무기체계의(미사일, 폭탄 등) 핵심부품인 비축전지(리저브전지, 열전지, 앰플전지) 분야로의 진출도 계획중"
A032560,황금에스티,소재,"1986년 설립된 동사는 스테인리스/철강 소재 전문 기업으로 스테인리스 열연 및 냉연 판, 특수강을 생산, 판매하는 스테인리스 사업 및 탄소강 판 등을 생산, 판매하는 탄소강 사업과 3차원 측정장비 판매업을 영위 주요 제품은 식품, 화학, 반도체, 자동차, 기계, 플랜트, 건설 등 다양한 분야에 사용되는 스테인레스 판이며 공사 수익, 임대수익도 존재함 철강 산업은 중화학공업의 발전과 산업의 고도화에 따른 수요와 폐수, 대기오염 등 환경문제에 대한 관심이 증가하고, 이로 인해 그 사용범위가 확대되면서 앞으로의 성장가능성 또한 큰 것으로 판단됨 경쟁요인으로는 판매가격과 제품의 품질, 납기 및 안정적 공급능력 등 다양하나 동사는 생산설비의 자체개발과 제작을 통해 생산성과 품질의 우위를 선점함"
A101000,상상인인더스트리,자본재,"동사는 해양플랜트용 크레인을 전문 제조하는 기업으로 국내 중대형 조선소 및 해외의 중소형 조선소의 주요선박에 장착되는 일반선박용 크레인 등을 판매하고 있음 종속회사 큐테크(주)가 제조하는 주요 품목은 선박 상층부에 탑재되는 필수 기자재 중 기관실 보호를 위해 기관실 상부를 덮는 엔진케이싱, 내연기관의 폐기관류가 내장되어 운선회사의 마크가 부착된 선박의 연돌인 펀넬임 주요 거래처로는 현대삼호중공업, 현대미포조선, 현대중공업, 대우조선해양 등이며 4개사 매출비중은 53%를 차지하고 있음 2015년 BOP Gantry Crane 기술개발을 완료했으며, 경제협력권사업 육성사업 R＆D 과제 해양플랜트용 60톤급 Lattice Boom Type Offshore Crane 기술개발 주관기관으로 선정"
A109820,진매트릭스,제약과생물공학,"2000년 설립된 동사는 자체개발 분자진단 원천기술로 질병을 일괄 진단하는 의료기기를 개발, 판매하고 있고 신약개발 원천기술로 질병 예방, 치료 및 항암을 위한 프리미엄 백신개발을 추진하고 있음 사업부문은 분자진단 사업부문과 체외진단 사업부문으로 구성되어 있으며, NeoPlex STI, OmniPlex-HPV, 생화학 및 래피드 등의 제품과 의료장비, LUCICA GA 등의 상품이 있음 연결대상 종속회사인 진매트릭스바이오(주)는 의료용 진단제품의 연구개발 및 생산, 판매업 등을 주요사업으로 영위하고 있으며, POCT (래피드 진단) 및 생화학 진단 제품을 판매하고 있음 다중 분자진단 원천기술인 C-Tag, EnCleap, Trio기술군에 대한 국내외 특허를 다수 보유하고 있으며, PREFER기술을 포함한 단백질 신약후보 및 항체 제조 등 혁신신약 핵심기술에 대한 등록 특허를 보유함"
A099410,동방선기,자본재,"동사는 2004년 설립되어 선박용 배관 및 Module Unit 과 육상 및 해양플랜트 제작 및 생산업을 주사업으로 영위하고 있으며 16년 9월 자회사 (주)동방조선을 흡수합병하였음 배관용 pipe piece 생산분야는 완전 경쟁시장으로서 각자의 규모와 역량에 맞게 각 조선업체에 pipepiece를 공급하고 있으며 부산진해경제자유구역과 인근 김해 지역에도 조선기자재업종 클러스터가 조성되어 있음 본사인 진해사업부는 중소 조선업체를 위주로 긴밀한 협력체제 속에 제품을 독점 공급하고 있으며, 규모 면에서 가장 큰 녹산사업부는 폭넓은 영업전략과 유연한 생산능력으로 동사 매출액의 절반 이상을 차지하고 있음 중국 대련에 위치한 중국 현지법인은 좁은 국내 시장을 탈피해 새로운 blue ocean으로서의 중국시장에 대한 가능성을 열어가고 있음"
A034730,SK,자본재,"2015년 8월 3일 (합병 등기일) (舊) SK주식회사를 흡수합병하였으며, 사명을 SK주식회사로 변경하였음 종합 IT서비스 사업자로서, 다년간 공공, 금융, 에너지, 화학, 제조 등 IT서비스 전 영역에서 Global Top 수준의 IT서비스 기술력과 Know-how를 기반으로 고객의 가치를 극대화 SK그룹의 최상위 지주회사로서 SK텔레콤, SK이노베이션, 에스케이이엔에스 등 업계 1위의 주요 계열사를 포함하여 에너지, 화학, 정보통신, 반도체, 물류, 건설, 렌탈 등 사양한 사업자회사를 보유 자체 개발한 종합 IT아웃소싱 솔루션인 `톰스(TOMS)`, Application 개발 프레임워크인 `넥스코어(NEXCORE)``스칼라(SCALA)` 등을 바탕으로 안정적 사업 수행 기반을 만들어가고 있음"
A109960,에이프로젠 H&G,제약과생물공학,"1998년 2월 12일에 국제전자제어 주식회사로 설립되었으며, 2009년 11월 13일 코스닥시장 상장하였음, (주)이너스텍은 제3자에게 지분의 75%를 양도하여 종속기업에서 제외됨 사업부문은 블루투스 핸즈프리 사업,스마트폰 액세서리 사업 등을 하는 무선솔루션사업부와 모바일 게임을 제작, 퍼블리싱 하는 게임사업부, 임대수익사업부, 의약품사업부를 영위하고 있음 블루투스 핸즈프리 사업은 애프터마켓에 주력하고 있으며, 경쟁업체로는 Motorola, Sony-Ericsson, Nokia, Samsung, LG 등 글로벌 핸드셋 OEM업체와 경쟁하고 있음 유명 소설의 IP를 이용하여 개발한 고품격의 RPG게임 `드래곤라자`는 구글 인기순위 1위를 달성하였고, 해외 시장 진출을 진행하고 있음"
A115160,휴맥스,전자와 전기제품,"2009년 10월 (주)휴맥스홀딩스로부터 인적분할 되어 설립되었으며 전자장비 개발 시스템 및 영상처리시스템의 제조 및 판매를 목적으로 하는 회사로 현재 게이트웨이 사업을 영위하고 있음 방송시장의 경쟁심화에 따라 셋톱박스가 고(高) 사양화되는 경향을 보이며, 비디오 게이트웨이는 새로운 성장동력으로 자리매김하고 있음 동사의 종속회사인 휴맥스오토모티브는 30년 이상 GM, 르노닛산 등 글로벌 완성차 업체에 차량용 전장제품(차량용 오디오, 네비게이션 등)을 공급하여왔음 동사가 강점을 보유한 라디오 제품군은 점진적인 하락추세에도 불구하고, 중저가 자동차, 개발도상국 시장 내에서의 수요를 기반으로 전체 시장 내에서 가장 많은 수요를 가질 것으로 예상됨"
A114090,GKL,"호텔,레스토랑,레저등","동사는 카지노 및 관광숙박업, 국제회의업, 여행업, 골프장 등 체육시설업, 식품접객업, 면세품 판매업과 카지노 부대 또는 관련되는 일체의 사업을 영위하고 있음 외국인 전용카지노를 운영하고 있으며 영업장은 세븐럭 강남 코엑스점, 세븐럭 강북 힐튼점, 세븐럭 부산롯데점이 있음 과거 카지노는 사행산업이라는 인식으로 각광받지 못했으나, 최근 지역경제활성화, 새로운 여가활동제공, 관광 상품의 다양화, 외화수입 확대 및 외화유출 방지에 기여하는 것으로 나타남에 따라 주요 산업분야로 인식하는 추세 각 국가 특성에 따른 차별화된 마케팅 전략으로 고객을 유치하고 있으며, 고객의 게임 실적에 따라 VIP, SILVER, MASS 등으로 세분화하여 특화된 서비스를 제공하고 있음"
A114190,강원에너지,자본재,"1976년 설립되어 2009년 코스닥시장에 상장하였으며 산업용 보일러와 황 회수 설비를 비롯하여, 각종 플랜트와 지역난방에 필요한 온수보일러와 설비 등을 공급하는 플랜트 엔지니어링업체임 동사는 산업용 설비, 화공설비, 발전플랜트 설비를 설계·제작하고 있음 에너지 생산단가의 상승, 기후변화협약 발효, 폐기물 자원화 및 안정화 정책 등으로 화석연료를 대체하는 에너지사업과 화석연료사용 후 발생하는 폐열을 재이용하는 사업의 수요가 점차 증가하고 있음 2014년 안성공장을 인수하여 바이오매스보일러 및 HRSG 등을 설계, 제작할 수 있는 기술 인력과 아울러 제작설비까지 완비하였음"
A088290,이원컴포텍,자동차와부품,"동사는 트럭 시트 및 버스 운전석, 상용차 내장제품을 생산하여 현대자동차, 기아자동차 및 현대모비스에 제품을 생산 납품하는 자동차 부품 전문 제조업체임 주력제품인 Air Suspension Seat, Spring Suspension Seat, 고정식 Seat 및 내장재 등은 현대자동차, 기아자동차 등 국내 완성차업체의 상용차에 장착하고 있음 상용차(트럭 및 버스) 운전자가 편안하고도 안전한 운전석 Air Suspension, Spring Suspension 등 다기능성 Seat 분야에 있어서 국내에서 높은 점유율을 기록하고 있음 해외시장의 경우 일본, 중국 등으로 Air Suspension Unit를 수출하고 있으며, 미주 및 유럽 등에 동사의 Air Suspension Seat를 A/S 마켓을 이용하여 판매 및 홍보활동을 할 수 있음"
A108860,셀바스AI,건강관리장비와서비스,"1999년 설립된 동사는 4개의 종속회사와 인공지능 서비스, 솔루션, 의료진단기기, 보조공학기기 사업을 영위함 동사와 종속회사의 주요 상표로는 selvy, DIODICT, ACCUNIQ, HIMS가 있으며 특히 HIMS브랜드는 국내 보조공학기기 시장의 99% 이상의 점유율을 보유함 동사의 모든 인공지능 기술은 자체 개발한 예측 플랫폼 ‘Selvy Prediction’을 기반으로 하고 있으며, 스마트 디바이스뿐 아니라 메디컬, 헬스케어, 스마트카, 홈IoT 등 다양한 산업 분야에 대한 적용됨 동사의 다양한 언어기반 솔루션들은 가전, 모바일 제조사 및 다양한 공급처에 제공하고 있으며 인공지능 기반 기술에 대한 시장 니즈가 증대됨에 따라 스마트 디바이스, 스마트카 등 다양한 산업 분야에 적용 중"
A052690,한전기술,유틸리티,"1975년에 설립되었으며 발전소 및 플랜트 관련 엔지니어링 업체로서 원자력발전소의 설계, 수화력발전소의 설계, 발전설비 O/M, 플랜트 건설사업 및 PM/CM 사업 등을 영위하고 있음 원자력발전소 설계사업의 경우 1,000MWe급 원자력발전소 설계를 한국형으로 표준화함으로써 국내 원전의 안전성과 경제성을 제고하였고, 1,400MWe급 차세대 원자력발전소 설계 기술(APR1400)을 개발하였음 세계에서 유일하게 원자로계통 설계와 원전 종합설계를 모두 수행하고 있으며 2016년 12월 미국의 건설·엔지니어링 전문지 ENR이 발표한 원자력발전 해외설계부문 매출 순위에서 세계 2위를 달성하였음 플랜트 사업의 경우 초대용량 표준석탄화력발전소 설계기술을 개발해 이를 적용한 종합설계를 수행 중이며, 송배전 및 변전 사업, 탈황·탈질 등 첨단 대기오염방지설비사업, 에너지절약사업 등 다양한 발전 관련 업무 수행중임"
A096640,멜파스,기술하드웨어와장비,"동사는 2000년 2월 2일 서울대학교 집적시스템 연구실의 실험실 벤처로서 설립 2005년 정전용량방식의 터치키를 개발, 휴대폰 입력장치를 타깃으로 사업화. 2008년 독자적인 ITO 전극 패턴과 정전용량 감지 기술에 기반한 터치스크린을 개발 완료하여 터치 컨트롤러 IC, 터치스크린 모듈을 공급 글로벌 리딩 업체인 삼성전자에 대한 기존 터치키 모듈 납품 실적 및 기술 신뢰도를 활용하여, LG전자 및 기타 해외 모바일 기기 및 정보기기 업체로 고객사를 다변화 전략을 시행하고 있음 최근 다양하게 변화되고 있는 Display 시장에 맞추어, Y-OCTA Panel 사양에 최적화된 터치 센서 개발을 완료 하였으며, TDDI 칩 등의 신규 제품 개발 및 양산을 통해 신규 시장 개척을 진행 중"
A112040,위메이드,미디어와엔터테인먼트,"2000년 설립된 동사는 20개의 종속회사가 있으며 주된 사업은 모바일 게임과 온라인 게임의 개발/유통/판매 및 지적재산권(IP) 활용 사업임 주요 제품으로 `미르의전설 2, 3`, `이카루스`, `윈드러너`, `실크로드온라인`, `에브리타운` 등이 있으며, 2015년에는 동사가 보유한 `미르의전설` IP를 활용한 모바일게임 `열혈전기`가 중국에서 출시 게임 사업과 IP 사업은 종합 엔터테인먼트 산업으로 문화콘텐츠를 개발하고 서비스하는 동시에, 동사의 문화컨텐츠를 활용하여 부가가치를 재창출하는 고부가가치 산업임 2016년 2월 모바일 게임의 장르와 개성을 다양화하고자 모바일 게임 전문 종속회사를 설립했으며 경쟁력 높은 IP 중심의 해외시장 진출 확대 및 기존 온라인게임 `이카루스`를 러시아에서 정식으로 서비스 시작하였음"
A099520,ITX-AI,기술하드웨어와장비,"동사는 영상기기 및 감시카메라 장치의 개발, 판매 등을 주된 사업으로 영위. CCTV 카메라가 촬영한 영상을 디지털로 변환하여 저장하는 장치인 DVR 및 CCTV 카메라, 기타 제품들을 개발 생산 판매 단순 CCTV 시장은 정체되는 반면 IoT 등을 접목한 지능형 CCTV 시장은 지속적 성장하여, 전체 CCTV 시장의 65%를 차지할 것으로 전망됨 유럽/러시아/중동/동남아시아/국내를 Brand 제품 sales의 거점지역으로 선정하여 ITX 자체 Brand가 부착된 제품의 판매 동사는 보안장비 개발에 있어서 핵심 기술인 DSP의 자체 기술설계능력을 보유하고 있으며, 영상 압축에 있어서도 주요한 기술 중의 하나인 코덱에 대한 자체 개발 능력을 보유, 이를 동사 제품에 적용하여 사용 중임"
A104460,디와이피엔에프,자본재,"1999년에 설립되어 2009년 코스닥시장에 상장되었으며 동사는 산업 설비 분야 중 분체 이송 시스템에 대한 설계, 제작, 설치 및 시운전을 주 사업으로 영위하고 있음 분체 이송 시스템은 각종 산업에서 사용되고 있는 원재료 또는 (반)제품을 공정의 특성에 부합되도록 처리하거나, 각 공정별로 요구되는 사양으로 가공하여 공급시켜주는 장치임 소재가공 시스템은 전체(플랜트)프로젝트의 생산공정과 이송시스템의 설치 목적에 따라 취급하고자 하는 소재의 특성이 각각 다르고, 소재를 활용하는 공정별 활용방법이 각각 다르므로 주문자 요구에 따른 생산방식을 취함 천연자원과 에너지의 소비를 줄이는 순환형 경제사회구조로의 전환을 목표로 하는 자원순환사회 전환정책에 발맞추어 자원 재활용 산업 분야에 진출하였으며 향후 관련 법안이 시행되면 더 많은 수주가 기대됨"
A114450,KPX생명과학,제약과생물공학,"2005년에 설립되어 2009년 코스닥시장에 상장되었으며 원료의약 및 의약품 중간체 제조를 주사업으로 영위하고 있음 글로벌 제약산업 시장을 대상으로 원료의약 (API) 및 의약품 중간체 (PI)를 생산, 공급하고 있으며 신규 의약품중간체, 원료의약품, 농생명 등을 개발하고 있음 주요 제품은 작물보호제 원료로 전량 미국에 수출되는 AMZ, 전량 일본에 수출되는 CCIM, IKF-309, 의약품 중간체인 DSIC, 베타락탐계 항생제인 피페라실린의 중간체로 사용되는 EDP-CL 등으로 구성 고기능성 농생명 제품 생산을 위한 Multi Purpose Plant의 신규 건설에 따른 생산량 증대로 연간 180억원의 생산능력을 확보하여 고객처의 요구에 따른 제품의 원활한 생산이 기대"
A900070,글로벌에스엠,자동차와부품,"동사는 순수지주회사로써 동사의 자회사 및 손자회사들은 각종 전자제품 및 기계 등의 체결 부품으로 사용되는 스크류, 샤프트, 스프링 등을 생산하고 전방 전자산업에 공급하는 패스너 업체 지난 30년간 세계 최고 수준의 단조, 전조 기술을 바탕으로 각종 전자기기의 조립 및 고정에 사용되는 초소형, 초정밀 나사인 마이크로 패스너를 생산하고 있는 세계 시장점유율 1위 기업임 단일 규모로는 세계 최대의 마이크로 패스너 생산 기업으로 현재 중국 내 4개 생산 공장을 포함하여 아시아에 총 7개의 생산 공장을 보유하고 있음 동사의 고객사들은 휴대폰, 광Driver, 컴퓨터, 노트북, 카메라 등 다양한 전자제품을 생산하고 있는 전자제조 및 유럽의 자동차 관련 부품사이며, 아시아를 비롯해 전세계적으로 거점을 확보하고 있는 글로벌 대형 업체"
A118000,우리들휴브레인,제약과생물공학,"2009년 우리들제약주식회사의 메디컬 사업부문을 인적 분할하여 설립되었으며 임플란트 및 의료용품 등에 대한 제조, 판매 및 수출입을 영위하는 기업 사업부문 기준으로 의료기기, 의료용품 공급 및 골질환치료 목적의 줄기세포를 연구하는 메디컬 사업부문과 피트니스 서비스 및 기구 등을 제공하는 생활건강 사업부문, 교육서비스를 제공하는 교육사업부로 구분됨 동사는 척추질환 분야에 특화된 사업구조로 노령인구의 증가와 척추전문병원의 확대, 영업 네트워크의 확장, 품질 및 가격 경쟁력을 바탕으로 적극적인 영업활동을 계획 중임 종속회사인 (주)우리들교육은 영어와 독서논술 전문학원인 (주)프랭클린앤파트너스의 영업을 인수하고 고등입시상담(컨설팅사업)과 영어유치원 및 가맹점 사업(워릭사업)을 매각하였음"
A080530,코디,내구소비재와의류,"동사는 색조화장품 OEM/ODM 및 판매업, 검사장치 제조업, LED 검사장치와 전기차용 완속/급속 충전기 제조업 사업을 영위하고 있음 TFT-LCD 검사장치 Probe Unit 의 경우 동사와 솔브레인이엔지, MJC(일본), DE&T 그리고 기타소수업체등과 경쟁관계를 이루고 있음 차세대 핵심 IT의 주력 산업에 있어 반도체의 중요성을 실감한 중국 업체들이 DRAM 산업에 진입하게 될 경우 국내의 반도체 장비와 소재 업체들의 성장이 예상됨 코스메틱 사업부문은 립류, 유화류, 파우더류, 펜슬류, 네일 등의 색조화장품을 생산함"
A114630,폴라리스우노,내구소비재와의류,"동사는 PVC 가발 원사 및 난연 PET 가발 원사 등을 전문적으로 생산하는 기업으로 중국, 동남아, 아프리카 등 해외국가에 생산량의 95% 이상을 수출하고 있음 인모처럼 가정용 드라이기나 고데기를 사용하여 머리 손질이 가능한 난연 가발사와 비난연 가발사를 생산함 가발사는 한국, 일본에서 생산되고, 가발의 봉제는 중국, 동남아 등 값싼 노동력이 풍부한 지역이나 가발이 직접 소비되는 아프리카에서 제조되고 있으며, 가발의 소비는 미국, 유럽, 아프리카의 흑인 여성에 의해 이루어짐 2011년 3월 31일자로 우노켐을 합병하였으며, 새로운 기능성 가발 제조 등을 위해 지속적인 연구개발 등을 진행하여 경쟁력 강화 노력 중"
A012160,영흥,소재,"1977년 설립되어 2010년 상장하였으며 와이어로프의 제조 및 판매 등을 주요 영업으로 하는 기업으로 영흥철강(주)그룹에 소속되어 있으며 5개의 종속회사와 철강사업, 자동차부품사업, 물류사업, 포장재사업을 영위함 주요 제품은 와이어로프, INNER CABLE, 와이어, 강연선, 코일스프링 등이 있으며 이너케이블, 와이어로프, 강연선 등의 선재산업은 중간재적 성격이 강해 자동차, 건설, 조선, 광산 등 그 이용범위가 넓음 선재산업의 특성이 전 분야에 걸쳐 이용 가능한 산업이라 타 업종의 성장에 다소 영향을 받고 있으므로 경제 전반적인 경기변동에 다소 민감한 편이라 할 수 있어 경기 사이클에 따른 기업의 성장성에도 영향이 큼 동사는 최근 자동차 스프링용으로 사용이 가능한 IT WIRE를 연구 및 개발을 완료하였으며 양산 중이며 원가경쟁력 및 내부식성 향상을 위한 소재를 2018년말 개발완료를 목표로 개발 중"
A050860,아세아텍,자본재,"동사는 종합형 농업기계 전문메이커로서 식량자급 및 농업현대화를 위해 우수한 품질의 농업기계를 생산하며 성장해온 기업으로, 꾸준한 연구개발 및 기술축적으로 한국의 21세기 과학영농을 주도해왔음 설립 이후 줄곧 관리기 등의 농기계를 연구 개발하여, 농기계의 생산에 대한 높은 기술력을 보유. 이러한 높은 기술력을 바탕으로 1998년 중국에 자회사를 설립하여 중국내 관리기 사업에 진출 동사의 주제품은 관리기, SS기, 결속기, 부품 등으로 구성. 오랫동안 관리기 등의 소형농기계사업에 진출하여 명성이 알려져 있으며 높은 시장점유율을 선점하고 있음 주력기종인 다목적관리기는 전 세계 생산 및 판매 1위의 World Best 제품으로 인정받게 되었으며 결속기는 국내 최초로 유럽 8개국에 수출하여 우수품질제품 인증마크(EM)을 획득"
A115440,우리넷,기술하드웨어와장비,"동사는 기존 음성 서비스 중심의 제품군에 데이터 서비스 기술을 접목하여 하나의 장비로 통합 솔루션을 제공하는 광통신 장비인 MSPP 제품군과 음성 서비스를 기반으로 한 AGW 장비를 제조하여 기간통신사업자에게 판매 동사가 생산하는 제품은 주로 국내 주요 통신사업자인 KT, SK브로드밴드 등 SK그룹, LG U+ 및 기관망에 매출을 하고 있음 MSPP 관련 시장은 기존 MSPP 장비에 WDM 기능 추가로 개발 및 사업화 추진 중으로 Metro DWDM 시장에 적용 중이며 2011년 Carrier Ethernet 장비가 신규로 등장하여 시장 확대 전망임 통신사에 제품 공급자격을 취득한 제품에 대하여 직접판매 형태로 공급하고 있으며, 지방자치 자가망과 경찰청, 교육청, 소방서 등에 판매하는 제품은 지역별 S.I업체를 통하여 공급하는 형태로 이루어 짐"
A115570,스타플렉스,소재,"동사는 광고용 사인소재인 Flex 원단을 제조판매의 목적으로 1985년 1월 설립되었으며 FLEX 원단 제조판매 단일 사업부문을 영위하고 있음 최첨단의 원사제조 기술인 연속중합 및 초고속 직접 방사 설비와 전 생산라인의 자동화 시스템을 갖추어 최고의 생산효율성을 자랑하고 있는 직방시설로 차별화를 통해 고품질 원사생산의 다양화가 가능한 강점이 있음 전세계를 매출처로 하여, 경쟁사가 많은 유럽 현지 제조국까지 진출하고 있으며, 중국의 저가제품에 대해서도 현격한 품질수준으로 가격경쟁력을 확보하고 있고 친환경제품 출시로 경쟁력 재고 동사가 속해 있는 광고용 FLEX 산업은 생활소비 및 옥외광고를 위주로 하고 있어 산업 연관효과가 높고, 경기변동에 민감하게 반응하는 특징이 있음"
A115390,락앤락,소재,"주방생활용품의 제조 및 유통사업을 영위하는 회사로 1978년 설립, 신개념 4면 결착 밀폐용기 ‘락앤락’ 및 혁신적인 기능을 갖춘 제품개발을 통해 오늘날 전세계 110여 개국에 수출하는 글로벌 종합주방생활용품 기업임 국내 밀폐용기시장 점유율 1위 기업이자, 한국산업 브랜드파워지수(K-BPI), 중국 브랜드파워지수(C-BPI)에서 다년간 부동의 1위를 차지하면서 카테고리 확장과 동시에 토탈 주방생활용품 브랜드로 성장 중국과 베트남에서 제품을 생산하고있고, 중국에 5개 영업법인을 운영하고 있으며, 해외 현지의 트랜드에 맞는 상품을 개발하기 위하여 중국 상해에 디자인 센터를 설립하여 운영 중임 밀폐용기 외에도 텀블러, 수납용품이 인기를 끌고 있고 쿡웨어 시장에도 적극적으로 진출 중이며 최근에는 1인가구 시대를 맞아 간편함, 대중성을 겸비한 다양한 아이디어 상품 개발에 주력하고 있음"
A071320,지역난방공사,유틸리티,"동사는 지역난방사업, 지역냉방사업, 전력사업, 신·재생에너지사업 및 구역형집단에너지 사업 등을 영위하고 있으며, 세종신도시, 평택국제화계획지구, 양산물금지구 등에 신규사업을 추진 중 국내 최대 수도권 열수송관 네트워크가 구성되어 보다 효율적인 열생산 및 공급이 가능하며, 타 지역냉방 사업자 대비 저렴한 냉방요금으로 지역냉방을 공급하여 경쟁력이 있음 전기사업부문은 열병합발전기가 열생산을 기반으로 운영되므로 안정적인 전기판매를 할 수 있는 강점을 가지고 있음 동사는 지역난방 공급을 통하여 폐열, 태양열, 하수열 등 열에너지의 형태로 공급할 수 있는 신재생에너지원의 활용이 용이해 다양한 신재생에너지원의 활용이 가능함"
A119650,KC코트렐,자본재,"2010년 케이씨그린홀딩스로부터 인적 분할을 통하여 설립되었으며 환경오염방지시설에 필요한 기계장치 생산 및 태양광발전 사업을 영위하는 글로벌 환경산업 기업 사업군별로 보면 발전소등에서 발생되는 분진을 포집, 제거하는 장치인 전기집진기를 주력상품으로 하는 분진처리부문과 화석연료를 사용하는 시설에서 발생하는 황·질소산화물을 제거하는 설비를 생산하는 가스처리설비부문이 있음 국내의 높은 정부규제 수준을 만족하기 위한 기술개발이 촉진되면서 높은 기술수준을 보유하게 되었고 선진국 대비 경쟁력(가격대비 품질 우수)이 높다고 평가 받고 있음 폐기물 중 가연물을 선별, 파쇄, 가공하여 연료(SRF)를 생산하고, 이 과정에서 생성되는 스팀을 재활용하는 폐기물 에너지화 시스템을 준비중에 있음"
A120110,코오롱인더,소재,"동사는 (주)코오롱의 제조사업부문이 2009년 12월 31일자로 분할되어 신설된 제조회사임 산업자재군(자동차소재 등), 화학소재군(종합화학제품), 필름/전자재료군, 패션군(패션, 아웃도어 제품), 의류소재군의 5개 사업군으로 구성 산업자재부문은 타이어코오드를 비롯하여 에어백 원단 및 쿠션, 산업용사, SPB(부직포), 샤무드(인공피혁), 아라미드, MBR(멤브레인)을 생산하여 판매하고 있음 약 880억원을 투자하여 폴더블 디스플레이의 핵심부품인 윈도우 커버용 CPI필름 생산설비를 구축 중에 있음"
A101330,모베이스,자동차와부품,"동사는 휴대폰용 케이스 제조 및 판매에 관한 사항을 주 사업으로 하고 있으며, 1999년 3월 17일 설립. 2010년 2월 4일 코스닥시장에 상장 동사는 휴대폰케이스 등을 제조/판매하는 휴대폰사업부문, 산업용 재봉기 및 자수기와 기타 매출을 포함하는 재봉기사업부문 등으로 구성되어 있음 휴대전화 케이스, 노트북/넷북의 부품을 삼성전자에 공급. 직접적인 제품마케팅은 이루어지지 않고 삼성전자의 휴대전화 및 노트북 등의 매출실적에 따라 좌우되며, 매출 증가추세는 휴대전화 및 노트북 등의 판매 추세에 따름 동사는 선행개발팀을 통해 신규 금형양산기술 접목으로 선행기술확보를 통하여 양산성 및 품질 향상을 사전에 확보 하려 함"
A106080,하이소닉,기술하드웨어와장비,"동사는 휴대폰 등에 적용되는 카메라모듈용 AF 액츄에이터 시스템 전문기업으로 2001년 3월 29일 설립 스마트폰을 비롯한 모바일 디바이스용 액츄에이터 시스템의 개발 및 제조 전문기업으로서, 특히 카메라모듈에 사용되는 AF 액츄에이터 및 OIS 액츄에이터의 개발, 생산 및 판매에 주력하고 있음 국내 최초 VCM AF액츄에이터 개발 및 양산으로부터 축적된 초소형/초박형 VCM에 대한 설계 및 제조 기술을 바탕으로 가장 선도적인 경쟁력을 가지고 있음 향후 진행될 신규 제품군으로 HD HAPTIC(햅틱) 액츄에이터 모듈(SRA)이 있으며, 동사의 햅틱제품은 햅틱 산업의 원천 특허권자인 미국 Immersion社로부터 3세대 햅틱제품으로서는 최초로 인증을 획득함"
